Ohio,2007,Male,64,White,Unknown,Male,41,White,Yes
Virginia,2007,Female,22,White,Unknown,Male,23,Asian/Pacific Islander,Yes
Georgia,2007,Male,24,Black,Unknown,Male,22,Black,Yes
Florida,2007,Female,78,White,Unknown,Male,42,Black,Yes
Mississippi,2007,Female,32,Black,Unknown,Male,24,Black,Yes
California,2007,Male,17,White,Hispanic,Male,17,White,Yes
North Carolina,2007,Male,16,Black,Unknown,Unknown,0,Unknown,No
Texas,2007,Male,32,White,Hispanic,Male,28,White,Yes
California,2007,Male,41,White,Not Hispanic,Male,50,White,Yes
Alabama,2007,Male,18,Black,Unknown,Male,18,Black,Yes
Maryland,2007,Male,18,White,Unknown,Male,19,White,Yes
California,2007,Male,23,White,Hispanic,Unknown,0,Unknown,No
Texas,2007,Male,20,White,Hispanic,Male,33,White,Yes
California,2007,Male,22,Black,Not Hispanic,Male,41,White,Yes
California,2007,Male,37,White,Not Hispanic,Unknown,0,Unknown,No
Colorado,2007,Female,29,White,Unknown,Male,25,White,Yes
Kentucky,2007,Male,43,White,Unknown,Male,42,White,Yes
Massachusetts,2007,Male,16,Asian/Pacific Islander,Unknown,Male,20,Asian/Pacific Islander,Yes
Florida,2007,Male,17,Black,Unknown,Male,0,Black,Yes
New York,2007,Male,42,White,Hispanic,Unknown,0,Unknown,No
California,2007,Female,73,White,Not Hispanic,Male,37,White,Yes
North Carolina,2007,Male,66,White,Unknown,Male,44,White,Yes
Virginia,2007,Female,18,Black,Unknown,Male,23,Asian/Pacific Islander,Yes
Virginia,2007,Female,23,Black,Unknown,Male,37,Black,Yes
Michigan,2007,Male,56,White,Unknown,Female,61,White,Yes
Florida,2007,Male,24,Black,Unknown,Unknown,0,Unknown,No
Indiana,2007,Male,58,White,Unknown,Male,17,White,Yes
Nevada,2007,Male,58,White,Unknown,Male,35,White,Yes
South Carolina,2007,Male,25,Black,Unknown,Male,27,White,Yes
Georgia,2007,Male,15,Black,Unknown,Male,34,Black,Yes
Texas,2007,Female,63,Asian/Pacific Islander,Unknown,Male,19,White,Yes
North Carolina,2007,Male,44,Black,Unknown,Male,26,Asian/Pacific Islander,Yes
Florida,2007,Female,24,White,Unknown,Male,19,White,Yes
Pennsylvania,2007,Male,32,White,Not Hispanic,Male,35,Black,Yes
Florida,2007,Male,25,Black,Unknown,Unknown,0,Unknown,No
New Jersey,2007,Male,19,White,Unknown,Male,17,Black,Yes
Texas,2007,Male,18,White,Hispanic,Male,24,White,Yes
South Carolina,2007,Female,30,Black,Unknown,Male,34,Black,Yes
Tennessee,2007,Male,27,Black,Unknown,Male,57,Black,Yes
Minnesota,2007,Male,35,White,Unknown,Male,18,Black,Yes
Pennsylvania,2007,Male,25,White,Hispanic,Unknown,0,Unknown,No
Kentucky,2007,Male,30,Black,Unknown,Male,21,Black,Yes
Florida,2007,Male,21,White,Unknown,Female,24,White,Yes
Florida,2007,Female,17,Black,Unknown,Male,20,Black,Yes
Kentucky,2007,Female,43,Black,Unknown,Unknown,0,Unknown,No
New Jersey,2007,Male,35,Black,Unknown,Female,28,White,Yes
Virginia,2007,Male,22,Black,Unknown,Male,23,Asian/Pacific Islander,Yes
Arizona,2007,Male,42,White,Not Hispanic,Male,23,White,Yes
Maryland,2007,Male,39,White,Unknown,Unknown,0,Unknown,No
New Jersey,2007,Male,35,Black,Unknown,Male,36,Black,Yes
Louisiana,2007,Male,53,Black,Unknown,Male,18,Black,Yes
Pennsylvania,2007,Male,28,Black,Not Hispanic,Unknown,0,Unknown,No
California,2007,Male,24,Black,Not Hispanic,Unknown,0,Unknown,No
California,2007,Male,66,White,Not Hispanic,Male,34,White,Yes
California,2007,Male,25,Black,Not Hispanic,Unknown,0,Unknown,No
Oklahoma,2007,Male,25,Black,Not Hispanic,Male,18,Black,Yes
California,2007,Male,47,Black,Not Hispanic,Unknown,0,Unknown,No
Virginia,2007,Male,20,White,Unknown,Male,23,Asian/Pacific Islander,Yes
New Jersey,2007,Male,0,White,Unknown,Female,23,White,Yes
South Carolina,2007,Male,45,Black,Unknown,Male,40,Black,Yes
Washington,2007,Male,36,White,Not Hispanic,Male,60,White,Yes
New York,2007,Male,22,Black,Not Hispanic,Unknown,0,Unknown,No
Florida,2007,Male,28,Black,Unknown,Male,28,Black,Yes
Arizona,2007,Male,0,White,Not Hispanic,Female,22,White,Yes
Arizona,2007,Male,23,White,Hispanic,Unknown,0,Unknown,No
Virginia,2007,Female,23,White,Unknown,Male,61,White,Yes
Michigan,2007,Male,42,Black,Unknown,Unknown,0,Unknown,No
California,2007,Male,17,White,Hispanic,Male,22,White,Yes
Oklahoma,2007,Male,34,Black,Unknown,Male,20,Black,Yes
Michigan,2007,Male,29,Black,Unknown,Unknown,25,Unknown,No
Tennessee,2007,Male,35,Black,Unknown,Male,35,Black,Yes
Michigan,2007,Male,20,Black,Unknown,Male,20,White,Yes
Illinois,2007,Male,22,White,Unknown,Unknown,0,Unknown,No
Louisiana,2007,Male,16,Black,Unknown,Unknown,0,Unknown,No
Virginia,2007,Male,25,White,Unknown,Male,23,Asian/Pacific Islander,Yes
Wyoming,2007,Male,54,White,Unknown,Unknown,0,Unknown,No
California,2007,Female,35,White,Not Hispanic,Male,34,White,Yes
Missouri,2007,Male,26,Black,Unknown,Male,0,Black,Yes
Florida,2007,Male,34,Black,Unknown,Male,22,Black,Yes
Florida,2007,Male,19,Black,Unknown,Male,22,Black,Yes
California,2007,Male,23,Black,Not Hispanic,Unknown,0,Unknown,No
Texas,2007,Male,23,Black,Not Hispanic,Unknown,0,Unknown,No
Maryland,2007,Male,18,White,Unknown,Male,20,Black,Yes
Kentucky,2007,Male,25,White,Unknown,Male,16,White,Yes
Indiana,2007,Female,44,White,Unknown,Male,42,White,Yes
Indiana,2007,Male,57,White,Unknown,Unknown,0,Unknown,No
California,2007,Female,45,White,Not Hispanic,Male,50,White,Yes
Florida,2007,Male,18,Black,Unknown,Male,31,Black,Yes
New Mexico,2007,Male,19,Black,Unknown,Male,18,Black,Yes
South Carolina,2007,Male,17,White,Unknown,Male,29,White,Yes
Florida,2007,Male,29,Black,Unknown,Male,23,Black,Yes
Florida,2007,Male,28,Black,Unknown,Unknown,0,Unknown,No
Illinois,2007,Male,22,Black,Unknown,Unknown,0,Unknown,No
Connecticut,2007,Male,14,White,Unknown,Male,45,White,Yes
Florida,2007,Male,44,White,Unknown,Unknown,0,Unknown,No
California,2007,Male,56,White,Hispanic,Male,21,White,Yes
Pennsylvania,2007,Female,30,White,Not Hispanic,Male,30,White,Yes
New York,2007,Male,24,Black,Unknown,Male,25,Black,Yes
Arkansas,2007,Male,39,Black,Unknown,Male,27,Black,Yes
Indiana,2007,Male,34,White,Unknown,Male,45,White,Yes
California,2007,Female,41,Asian/Pacific Islander,Not Hispanic,Male,45,White,Yes
Texas,2007,Male,99,White,Hispanic,Unknown,0,Unknown,No
Mississippi,2007,Male,33,Black,Unknown,Male,22,Black,Yes
Georgia,2007,Male,36,White,Unknown,Unknown,0,Unknown,No
New York,2007,Male,86,White,Not Hispanic,Male,52,White,Yes
California,2007,Male,17,White,Hispanic,Unknown,0,Unknown,No
Virginia,2007,Female,18,White,Unknown,Male,23,Asian/Pacific Islander,Yes
Virginia,2007,Male,26,Black,Unknown,Unknown,0,Unknown,No
Florida,2007,Male,18,Black,Unknown,Unknown,0,Unknown,No
Arizona,2007,Female,67,White,Not Hispanic,Male,43,White,Yes
California,2007,Male,35,Asian/Pacific Islander,Not Hispanic,Male,29,White,Yes
Mississippi,2007,Male,26,Black,Unknown,Male,20,Black,Yes
New York,2007,Male,16,Black,Unknown,Male,20,Black,Yes
New York,2007,Male,17,Black,Unknown,Unknown,0,Unknown,No
California,2007,Female,44,White,Not Hispanic,Male,40,White,Yes
Alabama,2007,Male,23,Black,Unknown,Male,21,Black,Yes
Michigan,2007,Male,99,Black,Unknown,Female,47,Black,Yes
Mississippi,2007,Male,21,Black,Unknown,Male,20,Black,Yes
Pennsylvania,2007,Male,41,Black,Not Hispanic,Unknown,0,Unknown,No
New York,2007,Male,19,Black,Unknown,Male,25,Black,Yes
New York,2007,Male,47,Black,Unknown,Male,20,Black,Yes
Mississippi,2007,Male,62,White,Unknown,Male,79,Black,Yes
Georgia,2007,Male,32,Black,Not Hispanic,Male,51,Black,Yes
California,2007,Male,22,Black,Not Hispanic,Male,17,Black,Yes
Connecticut,2007,Female,51,White,Unknown,Unknown,0,Unknown,No
North Carolina,2007,Male,38,White,Unknown,Unknown,0,Unknown,No
Indiana,2007,Male,22,White,Unknown,Unknown,0,Unknown,No
California,2007,Male,31,Black,Not Hispanic,Unknown,0,Unknown,No
District of Columbia,2007,Male,27,Black,Not Hispanic,Female,0,Black,Yes
California,2007,Male,17,Black,Not Hispanic,Unknown,0,Unknown,No
Missouri,2007,Male,27,Black,Not Hispanic,Unknown,0,Unknown,No
Alabama,2007,Female,50,White,Unknown,Male,42,Black,Yes
Louisiana,2007,Male,18,Black,Unknown,Unknown,0,Unknown,No
California,2007,Male,19,Black,Unknown,Unknown,0,Unknown,No
California,2007,Male,65,White,Not Hispanic,Female,45,White,Yes
New York,2007,Male,41,Black,Unknown,Male,47,Black,Yes
Oklahoma,2007,Male,17,Black,Unknown,Male,0,Black,Yes
Maryland,2007,Male,24,Black,Unknown,Unknown,0,Unknown,No
Florida,2007,Male,1,White,Unknown,Unknown,0,Unknown,No
Oklahoma,2007,Male,24,Black,Unknown,Male,32,Black,Yes
West Virginia,2007,Male,35,White,Unknown,Unknown,0,Unknown,No
Michigan,2007,Male,53,Black,Unknown,Male,58,Black,Yes
Arizona,2007,Male,26,White,Hispanic,Unknown,0,Unknown,No
California,2007,Female,26,White,Hispanic,Male,30,White,Yes
Indiana,2007,Female,3,White,Unknown,Male,27,White,Yes
Alabama,2007,Female,43,White,Unknown,Female,42,White,Yes
California,2007,Male,51,Black,Not Hispanic,Male,48,Black,Yes
Indiana,2007,Male,43,Black,Unknown,Male,36,Black,Yes
Minnesota,2007,Male,27,White,Unknown,Male,22,White,Yes
North Carolina,2007,Male,38,Black,Unknown,Unknown,0,Unknown,No
California,2007,Male,17,White,Unknown,Unknown,0,Unknown,No
New Mexico,2007,Male,15,White,Unknown,Male,37,White,Yes
Florida,2007,Male,20,Black,Unknown,Unknown,0,Unknown,No
Alabama,2007,Male,99,White,Unknown,Male,46,White,Yes
Pennsylvania,2007,Male,19,Black,Not Hispanic,Male,19,Black,Yes
Maryland,2007,Male,17,Black,Unknown,Male,0,Black,Yes
California,2007,Male,27,Black,Not Hispanic,Male,33,Black,Yes
Maryland,2007,Male,20,Black,Unknown,Unknown,0,Unknown,No
Maryland,2007,Male,53,White,Unknown,Male,0,Black,Yes
Kansas,2007,Male,57,White,Unknown,Male,34,White,Yes
South Carolina,2007,Female,1,Black,Unknown,Female,27,Black,Yes
Texas,2007,Male,21,Black,Not Hispanic,Unknown,0,Unknown,No
California,2007,Male,18,Black,Not Hispanic,Male,16,Black,Yes
Georgia,2007,Male,24,Black,Unknown,Unknown,0,Unknown,No
Texas,2007,Male,0,White,Unknown,Female,47,White,Yes
California,2007,Male,27,White,Hispanic,Male,28,White,Yes
South Carolina,2007,Male,51,Black,Unknown,Male,31,White,Yes
New Jersey,2007,Male,18,Black,Unknown,Male,18,Black,Yes
California,2007,Male,63,White,Not Hispanic,Male,20,White,Yes
Florida,2007,Male,50,Black,Unknown,Unknown,0,Unknown,No
Pennsylvania,2007,Male,51,White,Not Hispanic,Female,48,White,Yes
Mississippi,2007,Male,20,Black,Unknown,Male,24,Black,Yes
Florida,2007,Female,37,White,Unknown,Male,38,Black,Yes
Mississippi,2007,Male,25,Black,Unknown,Male,23,Black,Yes
Michigan,2007,Male,20,Black,Unknown,Unknown,0,Unknown,No
Maryland,2007,Male,18,Black,Unknown,Male,44,Black,Yes
Maryland,2007,Male,24,White,Unknown,Male,18,White,Yes
Oklahoma,2007,Male,33,Black,Not Hispanic,Male,0,Black,Yes
Texas,2007,Female,28,White,Not Hispanic,Male,49,White,Yes
California,2007,Male,18,Black,Not Hispanic,Unknown,0,Unknown,No
California,2007,Male,20,White,Hispanic,Male,20,White,Yes
California,2007,Male,25,Black,Not Hispanic,Unknown,0,Unknown,No
New Jersey,2007,Female,64,White,Unknown,Unknown,0,Unknown,No
California,2007,Male,19,Black,Not Hispanic,Unknown,0,Unknown,No
Texas,2007,Male,37,Asian/Pacific Islander,Not Hispanic,Male,18,White,Yes
Texas,2007,Male,24,White,Hispanic,Male,23,White,Yes
Arizona,2007,Female,23,White,Hispanic,Male,28,White,Yes
California,2007,Male,18,White,Unknown,Unknown,0,Unknown,No
Florida,2007,Female,45,White,Unknown,Unknown,0,Unknown,No
Maryland,2007,Female,42,Black,Unknown,Male,42,Black,Yes
South Carolina,2007,Male,65,White,Unknown,Male,25,White,Yes
Arizona,2007,Male,25,White,Hispanic,Unknown,0,Unknown,No
Michigan,2007,Female,28,White,Unknown,Male,36,White,Yes
Wisconsin,2007,Male,31,Black,Unknown,Male,0,Black,Yes
Kentucky,2007,Female,49,Black,Unknown,Female,25,Black,Yes
Ohio,2007,Female,50,White,Unknown,Male,63,White,Yes
Missouri,2007,Female,0,White,Not Hispanic,Male,18,White,Yes
Pennsylvania,2007,Male,1,White,Not Hispanic,Female,21,White,Yes
Pennsylvania,2007,Male,36,White,Hispanic,Unknown,0,Unknown,No
Florida,2007,Male,37,Black,Unknown,Unknown,0,Unknown,No
California,2007,Male,19,White,Not Hispanic,Male,18,White,Yes
Pennsylvania,2007,Male,52,White,Not Hispanic,Male,39,White,Yes
North Carolina,2007,Male,23,Black,Not Hispanic,Unknown,0,Unknown,No
Florida,2007,Female,37,White,Unknown,Male,51,White,Yes
Ohio,2007,Male,33,Black,Unknown,Unknown,0,Unknown,No
Michigan,2007,Male,23,Black,Unknown,Male,25,White,Yes
California,2007,Male,20,Black,Not Hispanic,Male,35,White,Yes
California,2007,Male,25,White,Hispanic,Unknown,0,Unknown,No
Georgia,2007,Male,46,Black,Not Hispanic,Unknown,0,Unknown,No
Tennessee,2007,Female,43,White,Unknown,Male,59,White,Yes
Virginia,2007,Female,62,White,Unknown,Male,44,Black,Yes
Arizona,2007,Male,33,Black,Not Hispanic,Male,30,Black,Yes
Virginia,2007,Male,62,Black,Unknown,Male,0,Black,Yes
Texas,2007,Male,28,White,Hispanic,Male,0,White,Yes
Texas,2007,Male,19,White,Hispanic,Male,0,White,Yes
Pennsylvania,2007,Male,19,White,Hispanic,Male,30,Black,Yes
Kentucky,2007,Male,39,White,Unknown,Female,32,White,Yes
Utah,2007,Female,53,White,Unknown,Unknown,55,White,No
South Carolina,2007,Male,38,Black,Unknown,Female,24,White,Yes
Illinois,2007,Male,21,Black,Unknown,Unknown,0,Unknown,No
Arkansas,2007,Male,66,White,Unknown,Male,39,White,Yes
Louisiana,2007,Male,54,Black,Unknown,Unknown,0,Unknown,No
Mississippi,2007,Female,53,Black,Unknown,Male,36,Black,Yes
Massachusetts,2007,Female,18,White,Unknown,Male,24,White,Yes
Mississippi,2007,Male,60,White,Unknown,Male,56,Black,Yes
District of Columbia,2007,Male,27,Black,Not Hispanic,Unknown,0,Unknown,No
Washington,2007,Male,23,Asian/Pacific Islander,Not Hispanic,Unknown,0,Unknown,No
Michigan,2007,Male,15,Black,Unknown,Male,20,Black,Yes
Nevada,2007,Male,24,Black,Unknown,Male,18,Black,Yes
Michigan,2007,Male,39,Black,Unknown,Male,36,Black,Yes
Georgia,2007,Male,27,Black,Not Hispanic,Unknown,0,Unknown,No
Florida,2007,Male,48,White,Unknown,Male,55,White,Yes
Virginia,2007,Male,30,Black,Unknown,Male,0,Black,Yes
Massachusetts,2007,Male,26,Black,Unknown,Unknown,0,Unknown,No
Pennsylvania,2007,Male,26,Black,Not Hispanic,Male,0,Black,Yes
Alabama,2007,Male,23,Black,Unknown,Male,26,Black,Yes
Illinois,2007,Male,17,White,Unknown,Male,21,White,Yes
Florida,2007,Female,20,Black,Unknown,Unknown,0,Unknown,No
Oklahoma,2007,Male,22,Black,Unknown,Male,24,Black,Yes
Wyoming,2007,Female,32,White,Unknown,Male,27,White,Yes
Michigan,2007,Male,36,Black,Unknown,Male,0,Black,Yes
District of Columbia,2007,Male,20,Black,Not Hispanic,Unknown,0,Unknown,No
Tennessee,2007,Female,28,Black,Unknown,Male,31,Black,Yes
New York,2007,Male,1,Black,Unknown,Male,23,Black,Yes
Georgia,2007,Male,28,White,Hispanic,Unknown,0,Unknown,No
Virginia,2007,Male,47,Black,Unknown,Male,26,Black,Yes
Wisconsin,2007,Female,0,Asian/Pacific Islander,Unknown,Female,23,Asian/Pacific Islander,Yes
California,2007,Male,16,White,Hispanic,Unknown,0,Unknown,No
Tennessee,2007,Male,35,White,Unknown,Male,25,Black,Yes
Alabama,2007,Male,32,Black,Unknown,Male,26,Black,Yes
Michigan,2007,Male,35,Black,Unknown,Male,0,Black,Yes
Texas,2007,Female,21,White,Hispanic,Male,21,Black,Yes
Tennessee,2007,Male,22,White,Unknown,Male,50,White,Yes
California,2007,Male,39,Black,Unknown,Male,17,Black,Yes
Nevada,2007,Male,18,Black,Unknown,Unknown,0,Unknown,No
New York,2007,Male,19,Black,Unknown,Male,19,White,Yes
South Carolina,2007,Male,27,Black,Unknown,Male,17,Black,Yes
Michigan,2007,Male,24,Black,Unknown,Male,28,Black,Yes
Pennsylvania,2007,Male,16,Black,Not Hispanic,Male,15,Black,Yes
South Carolina,2007,Male,4,Black,Unknown,Female,27,Black,Yes
New York,2007,Male,24,White,Hispanic,Unknown,0,Unknown,No
California,2007,Male,23,White,Hispanic,Unknown,0,Unknown,No
Tennessee,2007,Male,18,Black,Unknown,Male,21,Black,Yes
California,2007,Female,88,Black,Not Hispanic,Male,38,White,Yes
California,2007,Male,35,White,Not Hispanic,Unknown,0,Unknown,No
Texas,2007,Male,52,White,Not Hispanic,Unknown,0,Unknown,No
South Carolina,2007,Female,25,White,Unknown,Male,25,Black,Yes
Arizona,2007,Male,43,White,Not Hispanic,Female,25,White,Yes
Alabama,2007,Female,44,Black,Unknown,Male,55,White,Yes
California,2007,Male,22,White,Hispanic,Unknown,0,Unknown,No
Missouri,2007,Male,49,White,Not Hispanic,Female,42,White,Yes
Tennessee,2007,Male,28,Black,Unknown,Male,23,Black,Yes
California,2007,Female,46,Asian/Pacific Islander,Not Hispanic,Male,18,White,Yes
Kentucky,2007,Female,22,White,Unknown,Male,44,White,Yes
Ohio,2007,Female,26,Black,Unknown,Male,40,Black,Yes
Alabama,2007,Male,22,Black,Unknown,Male,19,Black,Yes
Michigan,2007,Male,30,Black,Unknown,Male,47,Black,Yes
Mississippi,2007,Male,33,Black,Unknown,Male,21,Black,Yes
Mississippi,2007,Male,39,Black,Unknown,Male,33,Black,Yes
Virginia,2007,Male,21,Black,Unknown,Male,27,Black,Yes
Tennessee,2007,Male,26,Black,Unknown,Unknown,0,Unknown,No
Arizona,2007,Female,54,White,Not Hispanic,Male,47,White,Yes
North Carolina,2007,Male,59,White,Unknown,Male,33,White,Yes
North Carolina,2007,Male,34,Black,Not Hispanic,Female,23,Black,Yes
California,2007,Male,31,White,Hispanic,Unknown,0,Unknown,No
New York,2007,Male,20,Black,Not Hispanic,Unknown,0,Unknown,No
Nevada,2007,Female,99,White,Unknown,Unknown,0,Unknown,No
Virginia,2007,Female,29,White,Unknown,Unknown,0,Unknown,No
California,2007,Male,19,White,Hispanic,Male,22,Black,Yes
Texas,2007,Male,21,Black,Not Hispanic,Male,0,Black,Yes
California,2007,Male,22,Black,Not Hispanic,Male,26,Black,Yes
Tennessee,2007,Male,75,White,Unknown,Male,52,White,Yes
California,2007,Male,20,Unknown,Unknown,Unknown,0,Unknown,No
California,2008,Male,15,White,Hispanic,Unknown,0,Unknown,No
North Carolina,2008,Male,29,Native American/Alaska Native,Unknown,Male,19,Black,Yes
California,2008,Male,46,White,Not Hispanic,Male,21,White,Yes
New York,2008,Male,23,Black,Not Hispanic,Male,19,Black,Yes
Texas,2008,Male,20,White,Hispanic,Male,20,White,Yes
Illinois,2008,Female,41,Black,Unknown,Unknown,0,Unknown,No
Texas,2008,Male,50,Black,Not Hispanic,Unknown,0,Unknown,No
Ohio,2008,Male,57,White,Unknown,Male,50,White,Yes
Pennsylvania,2008,Female,53,White,Not Hispanic,Male,84,White,Yes
Illinois,2008,Male,39,White,Unknown,Male,52,Black,Yes
Virginia,2008,Male,32,Black,Unknown,Male,29,Black,Yes
Georgia,2008,Male,26,Black,Not Hispanic,Male,26,Black,Yes
Wisconsin,2008,Male,21,Black,Unknown,Male,21,Black,Yes
New York,2008,Male,23,Black,Not Hispanic,Unknown,0,Unknown,No
California,2008,Male,18,White,Hispanic,Unknown,0,Unknown,No
Nevada,2008,Male,20,White,Unknown,Male,19,White,Yes
Alabama,2008,Female,45,White,Unknown,Male,45,White,Yes
Arizona,2008,Male,14,White,Hispanic,Unknown,0,Unknown,No
Pennsylvania,2008,Male,37,Black,Not Hispanic,Male,0,Black,Yes
New Jersey,2008,Male,87,White,Unknown,Male,23,White,Yes
Pennsylvania,2008,Male,29,Black,Not Hispanic,Male,23,Black,Yes
Florida,2008,Male,20,White,Unknown,Male,31,Black,Yes
Maryland,2008,Male,29,Black,Unknown,Male,0,Black,Yes
Texas,2008,Male,19,Black,Not Hispanic,Unknown,0,Unknown,No
Washington,2008,Male,31,Black,Not Hispanic,Male,23,Black,Yes
Arizona,2008,Male,27,White,Hispanic,Male,25,White,Yes
Michigan,2008,Male,75,Black,Unknown,Male,0,Black,Yes
Alabama,2008,Female,85,White,Unknown,Unknown,0,Unknown,No
Michigan,2008,Male,21,Black,Unknown,Male,21,Black,Yes
North Carolina,2008,Male,48,White,Unknown,Male,45,White,Yes
South Carolina,2008,Male,32,Black,Unknown,Male,30,Black,Yes
New York,2008,Male,30,Black,Unknown,Male,21,Black,Yes
Michigan,2008,Male,37,Black,Unknown,Male,40,Black,Yes
Michigan,2008,Male,30,White,Unknown,Male,33,White,Yes
California,2008,Male,21,White,Hispanic,Male,20,White,Yes
Florida,2008,Male,45,Black,Unknown,Male,29,Black,Yes
Florida,2008,Female,46,White,Unknown,Male,20,Black,Yes
Arizona,2008,Male,21,White,Hispanic,Male,20,White,Yes
Connecticut,2008,Male,38,White,Unknown,Male,33,Black,Yes
Colorado,2008,Female,47,White,Unknown,Male,25,White,Yes
Florida,2008,Male,52,White,Unknown,Male,46,White,Yes
California,2008,Female,17,White,Hispanic,Unknown,0,Unknown,No
Pennsylvania,2008,Female,18,Black,Unknown,Unknown,0,Unknown,No
Kansas,2008,Male,1,White,Unknown,Female,24,White,Yes
California,2008,Female,0,White,Hispanic,Female,35,White,Yes
Texas,2008,Male,29,Black,Not Hispanic,Male,30,Black,Yes
Colorado,2008,Male,36,White,Unknown,Male,49,Black,Yes
Arizona,2008,Male,77,White,Not Hispanic,Unknown,0,Unknown,No
California,2008,Male,29,White,Hispanic,Unknown,0,Unknown,No
South Carolina,2008,Male,46,White,Unknown,Male,40,Unknown,Yes
South Carolina,2008,Male,18,Black,Unknown,Male,15,Black,Yes
Massachusetts,2008,Male,18,Black,Unknown,Unknown,0,Unknown,No
Maryland,2008,Male,47,White,Unknown,Male,37,White,Yes
Texas,2008,Male,2,Black,Not Hispanic,Female,27,Black,Yes
Iowa,2008,Female,8,White,Unknown,Male,25,White,Yes
Virginia,2008,Female,2,White,Unknown,Male,31,White,Yes
Michigan,2008,Unknown,998,Unknown,Unknown,Male,22,Black,Yes
South Carolina,2008,Male,24,White,Unknown,Male,25,White,Yes
New York,2008,Male,37,Black,Unknown,Male,21,Black,Yes
Pennsylvania,2008,Male,39,White,Hispanic,Male,0,White,Yes
Texas,2008,Female,22,White,Not Hispanic,Male,26,Black,Yes
Texas,2008,Male,46,White,Hispanic,Male,23,White,Yes
New York,2008,Male,25,Black,Not Hispanic,Male,19,Black,Yes
South Carolina,2008,Male,16,Black,Unknown,Male,19,Black,Yes
Florida,2008,Male,22,Black,Unknown,Male,17,Black,Yes
Oklahoma,2008,Female,39,White,Not Hispanic,Male,39,White,Yes
Michigan,2008,Male,30,Black,Unknown,Unknown,0,Unknown,No
New Jersey,2008,Female,0,Asian/Pacific Islander,Unknown,Female,34,Asian/Pacific Islander,Yes
Massachusetts,2008,Male,20,Black,Unknown,Unknown,0,Unknown,No
Indiana,2008,Male,45,Black,Unknown,Unknown,0,Unknown,No
Florida,2008,Male,38,Black,Unknown,Male,21,Black,Yes
Iowa,2008,Female,0,White,Unknown,Male,26,White,Yes
New York,2008,Male,22,Black,Not Hispanic,Male,23,Black,Yes
Florida,2008,Male,32,White,Unknown,Male,32,White,Yes
Florida,2008,Male,1,White,Unknown,Female,0,White,Yes
New Jersey,2008,Female,0,Black,Unknown,Female,23,Black,Yes
Texas,2008,Female,0,White,Unknown,Male,27,White,Yes
Arizona,2008,Male,42,Black,Not Hispanic,Male,19,Native American/Alaska Native,Yes
Illinois,2008,Male,21,White,Unknown,Unknown,0,Unknown,No
Ohio,2008,Male,19,Black,Unknown,Male,0,Unknown,Yes
Indiana,2008,Male,30,Black,Unknown,Male,22,Black,Yes
Massachusetts,2008,Male,23,Black,Unknown,Unknown,0,Unknown,No
Pennsylvania,2008,Female,67,Black,Not Hispanic,Male,0,Black,Yes
Pennsylvania,2008,Female,27,White,Not Hispanic,Male,37,White,Yes
Illinois,2008,Male,19,White,Unknown,Unknown,0,Unknown,No
Florida,2008,Male,46,White,Unknown,Male,26,Black,Yes
New Mexico,2008,Male,53,White,Unknown,Unknown,0,Unknown,No
California,2008,Male,20,White,Hispanic,Unknown,0,Unknown,No
Kentucky,2008,Male,25,White,Unknown,Unknown,0,Unknown,No
California,2008,Male,36,White,Hispanic,Male,38,White,Yes
Texas,2008,Male,34,White,Unknown,Unknown,0,Unknown,No
Ohio,2008,Male,18,White,Unknown,Male,18,White,Yes
California,2008,Male,17,Black,Not Hispanic,Unknown,0,Unknown,No
Kentucky,2008,Male,20,White,Unknown,Male,19,White,Yes
California,2008,Male,18,White,Hispanic,Male,22,White,Yes
Washington,2008,Female,22,White,Not Hispanic,Male,22,White,Yes
Washington,2008,Male,48,White,Unknown,Male,46,White,Yes
Delaware,2008,Male,40,Black,Unknown,Male,31,Black,Yes
South Carolina,2008,Male,56,White,Unknown,Unknown,30,Unknown,No
Colorado,2008,Male,22,Black,Unknown,Male,16,Black,Yes
Virginia,2008,Male,73,White,Unknown,Male,48,White,Yes
Pennsylvania,2008,Female,24,White,Not Hispanic,Male,34,White,Yes
Colorado,2008,Male,42,Black,Unknown,Male,48,White,Yes
Louisiana,2008,Male,32,Black,Unknown,Male,21,Black,Yes
South Carolina,2008,Male,26,Black,Unknown,Unknown,0,Unknown,No
Arizona,2008,Male,17,White,Not Hispanic,Male,16,White,Yes
North Carolina,2008,Male,24,Black,Not Hispanic,Unknown,0,Unknown,No
Minnesota,2008,Male,0,White,Unknown,Male,0,White,Yes
California,2008,Male,44,White,Not Hispanic,Unknown,0,Unknown,No
New York,2008,Male,80,White,Not Hispanic,Male,19,White,Yes
Florida,2008,Female,23,White,Unknown,Male,25,White,Yes
Pennsylvania,2008,Male,18,Black,Not Hispanic,Male,18,Black,Yes
Kentucky,2008,Female,56,White,Unknown,Male,54,White,Yes
California,2008,Male,47,White,Not Hispanic,Unknown,0,Unknown,No
California,2008,Male,30,White,Not Hispanic,Unknown,0,Unknown,No
California,2008,Female,0,White,Not Hispanic,Female,26,White,Yes
Oregon,2008,Female,44,White,Not Hispanic,Unknown,0,Unknown,No
Michigan,2008,Male,99,Black,Unknown,Male,24,Black,Yes
Virginia,2008,Female,49,Black,Unknown,Male,28,Black,Yes
Georgia,2008,Male,18,Black,Not Hispanic,Male,19,Black,Yes
